author,published_time,likes,comment,isPublic
@rifkybujanabisri5211,2024-11-07T17:08:50Z,0,"Saya setuju dalam beberapa point yang disebutkan Pak Ferry dan fakta bahwa kelihatan banyak siswa siswi yang bahkan di tingkat SMA, tidak memahami pengetahuan umum. Tetapi, saya juga merasakan atau melihat bagaimana sistem pendidikan indonesia yang sebelumnya (kurikulum 2013) juga tidak sebagus itu. Saya relate dengan apa yang Pak Nadiem katakan tentang bimbel, karena orang tua saya tidak bisa menjangkau biayanya, sehingga saya harus berusaha sangat keras untuk ujian nasional, dimana murid lain yang ekonominya lebih baik bisa mendapatkan arahan atau bahkan di beberapa kasus, bocoran dari ujian nasional atau ujian lainnya; bahkan di SD saya, oknum guru memberikan kunci jawaban untuk siswa/siswinya yang ikut bimbel dengan dia. Sistem pendidikan sebelumnya yang didesain untuk menghafal dan tidak memberikan kebebasan berfikir, dimana saat SMP, saya pernah disalahkan karena menyelesaikan persamaan kuadrat menggunakan faktorial dibandingkan menggunakan rumus persamaan kuadrat (aka. rumus ABC, yang dimana tidak dijelaskan kenapa bisa seperti itu), atau dimarahi (dan dikatakan &quot;bodoh&quot; dengan kata yang lebih kasar) oleh guru saat kelas 3 SD, karena tidak membeli tabel perkalian, padahal saya bisa dengan lancar menyebutkan semua perkalian dengan menghitungnya langsung. Dan saat SMA lah titik yang paling saya rasakan bahwa sistem sebelumnya tidak adil, karena di titik tersebut saya baru menemukan ketertarikan saya terhadap robotika dan pemrograman (saya menghabiskan waktu sebagian besar untuk belajar hal ini), dimana saya berhasil mendapatkan beberapa medali dari tingkat SMA dan tingkat universitas di bidang riset, game development, dan robotika; Dimana hal ini tidak terlalu didukung oleh sistem yang ada, karena sistem yang ada hanya memberikan kesempatan lewat UTBK atau nilai (tentu saya sadar ada juga jalur prestasi, tapi biayanya terlalu tinggi untuk golongan saya). Tapi saya beruntung, karena pada saat saya di kelas 12, kemendikbud meluncurkan program beasiswa penuh untuk berkuliah di luar negeri untuk peraih medali dan finalis kompetisi nasional dan internasiona, sehingga sekarang saya bisa menempuh kuliah di UBC, kanada. Komentar ini mungkin akan terlihat bias, tapi mungkin akan memberikan sudut pandang lain dari kurikulum merdeka. Memang sistem kurikulum merdeka tidak sempurna, tetapi apakah kembali ke sistem sebelumnya lebih baik?",True
@laventhia7175,2024-11-07T17:08:41Z,0,"Gua mikirnya ini loh buktinya udah banyak, contohnya udah banyak bahwa program tersebut gagal tapi kenapa masih di lanjutin? kesannya kaya membela programnya tuh bukan karena emang ada suatu hal yang positif tapi cuma takut dicap kalo program tersebut gagal makanya dibela abcdefg",True
@akj8697,2024-11-07T17:05:54Z,0,NADIEM MAKARIM BENERAN AIB NEGARA INII SIH... BENER2 SALAH BESAR MILIH INI ORANG... BENERAN AIB NEGARA BENCI BANGET W PAK AMA ELU,True
@mikasa1126,2024-11-07T16:00:55Z,0,makin gelap pendidikan di Indonesia ini .. terimakasih buat Mentri ojek GGWP ditunggu pertanggung jawabanmu atas menurunnya SDM adek2 kelasku,True
@Wahyu.Ekayana,2024-11-07T15:49:23Z,11,"Saya lahir 2002 selama sekolah ganti terus menerus kurikulum, menurut saya yang terburuk adalah merdeka. guru tidak ngajar, murid disuruh seaching. saya orang yang vokal dan berani kalau guru memang tidak becus saya akan lantang berbicara. ini bukan tentang etika tapi pekerjaan mendidik bukan untuk orang seperti anda. anda harus berada di level yang jauh lebih tinggi dibanding murid untuk menjadi contoh dan menjadi seorang guru. lalu saya masuk kuliah banyak dosen yang bersikap  sama. bersembunyi dalam kata &quot;kalian anak muda lebih update dari kami, malah kalian harusnya bisa mengajari hal baru pada kami&quot; bro?.",True
@muhamaadardiansyah6260,2024-11-07T11:51:20Z,0,Up...Up...kawal terus bang,True
@RatihNoviasa,2024-11-07T11:47:57Z,0,"Asli sih.. Miris banget anak-anak sekarang.. <br>Pengetahuan umum mereka gak tahu, pengetahuan dasar mereka juga gak tahu.. <br>Bener-bener salah sih menerapkan kurikulum merdeka ini, bukannya merdeka anak-anak kita justru seperti kembali ke zaman dulu. <br>Jangankan pengaplikasiannya seperti yang dibilang pak menteri, kalau mereka aja gak hafal perhitungan sederhana gimana caranya mau mengaplikasikan? <br>Kalau literasi mereka kurang, gimana caranya mereka mau memahami? <br>Sistem yang berhasil di negara lain belum tentu berhasil di negara kita, karena karakter dan sarana prasarana kita itu jauh berbeda. <br>Dulu kita belajar giat karena kita tahu resiko kalau kita gak belajar, kita gak naik kelas atau kita gak lulus. Sekarang? <br>Anak-anak merasa mereka gak perlu belajar karena berapapun nilainya mereka tetap akan naik dan tetap akan lulus. <br>Salah banget menyamakan sistem kita dengan Finlandia, karena setahu saya walaupun anak-anak disana gak pernah ada PR dan gak dibebani dengan banyak pelajaran tapi bakat mereka sudah di analisa sejak kecil.. Sehingga bakat itulah yang terus di asah dan di pelajari sehingga setiap anak pasti punya skill yang mereka kuasai.. Dan itu berguna banget untuk kehidupan mereka selepas jenjang sekolah.. <br>Pemerintah juga mendukung penuh dengan menyediakan sarana prasarananya. <br>Jadi sangat disayangkan sistem ini di terapkan tanpa di evaluasi secara menyeluruh, hasilnya ya seperti sekarang ini..",True
@AZ_EXHAUST-performance94,2024-11-07T11:41:28Z,0,"Harusnya yang jadi mentri pendidkan, kualitasnya seperti anda.",True
@Entongbeljik,2024-11-07T11:21:00Z,0,"jauh amatt mencontoh ke finlandia,padahal indonesia kan asia.ngapa ga mencontoh negara singapura ajah yg deket",True
@orde_plongo.3.0,2024-11-07T10:50:38Z,1,Nadiem yg jelas² &quot;orang Singapore&quot; itu diangkat jokowi jadi ment.pendidikan semata mata hanya SUPAYA PUTRA² JOKOWI BISA LINK-UP DALAM JARINGAN OLIGARKI.. jangan mikir yg lain .,True
@muhammadassegaf2905,2024-11-07T09:37:58Z,0,"lu ketawa apa nangis bang denger mereka ada yang g bisa baca bang? jawab jujur lu, bang....!!!!",True
@marialily6879,2024-11-07T08:37:15Z,0,"Jangan lupa satu hal yg jg penting untuk diperhatikan, masih banyak anak yg datang ke sekolah dgn perut lapar. Sejak kecil kebutuhan nutrisinya tdk terpenuhi. Sedih lihat fakta ini.",True
@wizudaputu3167,2024-11-07T08:13:37Z,0,"dulu gw masih pure nilai ujian akhir/semester dipakai perankingan pas gw SD( pas ini gw sistem belajar 1x kebut semalam sebelum ujian wkwkwk)<br>terus berganti kurikulum jadi nilai raport + nilai ujian kalau ga salah kurikulum ktsp/kbk ini namanya ( jd pas ini gw sentak jadi alim pas sehari2 biar nilai raport gw ga merah wkwkwk) <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a> liat kurikulum skrng <a href=""UCkszU2WH9gy1mb0dV-11UJg/LsMfY8P6G-yckNAPjoWA8AI""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/LsMfY8P6G-yckNAPjoWA8AI""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/LsMfY8P6G-yckNAPjoWA8AI""></a>",True
@ambosnico4957,2024-11-07T07:28:33Z,0,BOS OJOL DI JADIKAN MENTRI PENDIDIKAN...YANG WARAS AJA.,True
@ei1801,2024-11-07T06:54:25Z,0,&quot;Anak SMA ga bisa baca&quot;<br><br>Salah kurikulum merdeka? Karena nga ada UN?,True
@ikmalulilmi1785,2024-11-07T06:52:06Z,0,Miris ya 😢,True
@LLLLlll__0000,2024-11-07T06:50:20Z,0,"Asrama Swasta di daerah gw kebanyakan pake tes IQ, modar kan loe, kalo gak bener2 pinter, gak akan bisa masuk, kecuali bayar Spp lebih mahal. Lah terus SDM diukur dari apa? Ya IQ lah",True
@Heru-w8s,2024-11-07T06:30:47Z,0,Propesor kita banyak kena apa kok kita adopsi kurikulum negara lain fungsikan propesor2 kita untuk susun kurikulum yang sesuai negara kita beri upah yang memadai agar kerjanya baik,True
@dedisetiadi9451,2024-11-07T06:17:32Z,0,"Kembalikan UN,,,hapuskan sistem zonasi setuju bngt...bila perlu sistem NEM kembali diberlakukan<br>Jd murid benar&quot; bersaing secara prestasi dan bisa menghilangkan praktek jual beli kuota zonasi...",True
@ekopangestu2140,2024-11-07T06:15:56Z,0,analogi instal FIFA ke celeronnya ngena banget,True
@Satria13D,2024-11-07T06:08:19Z,0,Sedih 😢😢. Semoga Indonesia menjadi lebih baik,True
@abidrobbi3045,2024-11-07T05:46:35Z,0,Hasil kerja org gblk,True
@ryunan6823,2024-11-07T05:41:40Z,1,"Ya memang gitu, &quot;goalsnya&quot; kan memang &quot;rakyat miskin gaboleh pintar, dan yang cerdas hanya orang kaya&quot;, di dalam negara sudah di tanamkan hierarki seperti itu, rakyat sengaja dibiarin seperti itu, karena tujuan utamanya supaya jadi buruh, dari buruh itu mulai banyak kepentingan yang super komplex, makanya cuman sekolah kaum elite (orang kaya) yang sudah pasti punya masadepan",True
@universitasvirtualterbuka6801,2024-11-07T05:40:57Z,2,"Ayo Ajarkan Logika Perbatasan --&gt; Logika Konduktif<br><br>Batas Atas: Logika Deduktif<br>Perbatasan: Logika Konduktif<br>Batas Bawah: Logika Induktif<br><br>Apa sih perbatasan? Anda bisa definisikan sebagai Cakrawala atau Horizon<br><br>Batas Atas: Langit<br>Perbatasan: Cakrawala<br>Batas Bawah: Tanah Air<br><br>Perbatasan bisa berarti juga Penghubung<br><br>Contoh Rumah<br><br>Batas Atas: Atap<br>Perbatasan: Dinding<br>Batas Bawah: Fondasi<br><br>Dalam Sistem yang lebih besar Logika Perbatasan mencakup<br><br>Batas Atas: Logika<br>Perbatasan: Matematika<br>Batas Bawah: Bahasa<br><br>Jadi, ajarkan Logika-Matematika-Bahasa<br><br>Inilah basis kemajuan suatu bangsa dan negara.",True
@temmynatha123,2024-11-07T05:27:24Z,0,INDO wkkwkw FULL OF SHIT,True
@celiarose8791,2024-11-07T05:20:44Z,0,"<a href=""https://www.youtube.com/watch?v=1qDL8bPuj_I&amp;t=565"">9:25</a> apakah basis risetnya reliable? apakah Beliau tau fakta di lapangan saat ini?<br><br>Ibarat memberi gadget tercanggih ke orang yg buta teknologi",True
@NalisaTurroziqoh,2024-11-07T05:17:46Z,0,"UN itu sangat penting, supaya siswa semangat untuk mengejar ketertinggalan mereka, supaya bisa lulus sesuai standart. Sedangkan yg benar2 tdk bisa belajar, tdk akan diluluskan",True
@NalisaTurroziqoh,2024-11-07T05:13:59Z,0,"Kalo mau kurikulum merdeka, bisa diterapkan oleh siswa SMA dan kuliah. Kalau untuk anak tk, sd, smp, mereka masih perlu dituntun untuk belajar, karna mereka masih tergantung sama guru. Sedangkan kalau anak SMA, mereka sudah bisa meneliti sendiri, berdiskusi dengan guru dan mulai berkembang",True
@argowisata444,2024-11-07T03:41:34Z,0,"lagian siapa sih yang nunjuk si kang ojol jadi mentri ,,mentrinya pendidikan lagii ,,",True
@imrenoliu6241,2024-11-07T03:35:52Z,0,"Saya rasa, Kemendikbut salah langkah dalam mencoba sistem pendidikan terbaik dunia (Finlandia). salah satunya karena adanya perbedaan cara berpikir dan budaya masyarakat Indonesia dan Finlandia. maka perlu adanya kajian ulang apakah sistem itu bisa di terapkan atau tidak. apa yang harus di perbaiki ? apa yang harus di lakukan ? apa yang harus di ganti ? selagi masyarakat kelas bawah masih bisa di bodohi sama yang jualan agama, dan di setir untuk demo berjilid&quot; hanya dengan bayaran nasi bungkus dan amplop 100k. saya rasa sulit pendidikan indonesia untuk maju.",True
@saidhaliq9163,2024-11-07T03:23:42Z,0,"Anak2 zaman dulu, TK aja sudah bisa baca..parah kalau generasi sekarang sampai SMA ngga bisa baca..",True
@andijanwar3775,2024-11-07T03:03:33Z,0,Blue Screen jadinya bang,True
@arnandowisudo8512,2024-11-07T02:38:40Z,0,"Kasihan anak sekarang outputnya cuma nongkrong main game sampai malem, ikut tawuran geng motor, narkotik, wawasan dasar 0 besar. Tanpa diberi bekal pendidikan yang baik dan benar, negara Indonesia semakin hilang dijajah kembali oleh bangsa asing, maka perjuangan para pahlawan sia-sia. Seluruh jajaran pendidikan perlu ada penataran dan evaluasi secara berkala, agar visi-misi pemerintah sejalan. Boleh saja belajar dari bangsa lain, tapi perlu juga mengukur kondisi dan fasilitas pendukung pendidikan. Jangan langsung mengambil kebijakan diaplikasikan secara total untuk dipaksakan sama.",True
@izisebastian58325,2024-11-07T02:07:20Z,0,nadiem gatel,True
@pradipaputra2748,2024-11-07T01:37:11Z,0,"Guru kondangan di jam sekolah,, siswa siswa dipulangkan lebih awal,, guru guru rapat di jam belajar sekolah ,, siswa siswa dipulangkan lebih awal ,, dan juga hal hal yg lainya,, siswa siswa dipulangkan lebih awal, sering seperti itu",True
@raviandaputrach.5605,2024-11-07T01:13:12Z,0,pemilik gojek di jadikan mentri yah tollol itu namanya... kalo tadi kemendikjol masih bisa lah di maklumi,True
@raviandaputrach.5605,2024-11-07T01:09:02Z,0,bener banget bg banyak yg jual2 kursi di sekolah dan saya setuju yang abg bilang perumpamaan kalo lu mau main fc 25 tapi pc lu masih intel core I3 gen 1 ya sama aja bohong,True
@anggipurwanto6688,2024-11-07T00:50:37Z,0,"Karena zaman sekarang kalau ada siswa tidak lulus sekolah,sekolahnya bakalan jelek.beda kayak era 90an banyak teman saya yg tidak lulus/naik kelas",True
@Lyudmila_ID,2024-11-07T00:47:57Z,2,"Ini sekedar opini pribadi <br>1. System ranking seharusnya di adakan terlebih dahulu sebelum mengikuti system pendidikan Finlandia (jadi bisa memisahkan antara orang muda yang niat belajar dan yg tidak, setidaknya Jika mereka lolos sekolah dan memiliki nilai nilai bagus di sesuai dengan mata pelajaran yang dia kuasai, dia bisa memilih universitas yang dia tekuni!)<br>2. Menaikkan gaji guru tetapi harus juga di awasi juga karena mungkin saja ada yg manfaatkan keadaan tersebut dan mengambil keuntungan dari situ ! (Menaikkan gaji guru dan meminta guru mengajar murid nya yg guru tersebut kuasain mata pelajaran tersebut, maksudnya guru SD menguasai mata pelajaran yang sederhana dan ketika salah satu ada murid yg menguasai satu mata pelajaran dengan nilai terbaik, maka guru tersebut bisa rekomendasi sekolah/guru yang memiliki nilai mata pelajaran terbaik/universitas sesuai dengan bakat murid tersebut sehingga bisa mengasah kemampuan belajar nya<br>3. Pengawasan yang ketat setiap sekolah, baik dikota kota gede dan pelosok sehingga tidak ada kecurangan dalam system pendidikan tersebut (korupsi lah / guru males belajar murid murid lah / atau system sekolah yang tidak sesuai dengan system yg diterapkan oleh negara)<br>4.hilangkan belajar agama tetapi bukan berarti dihilangkan sepenuhnya (sediakan buku buku pelajaran agama dan guru yang menguasai agama, contoh nya, sekolah yang memiliki ruang khusus untuk agama setiap jam pulang sekolah, dan tergantung pihak murid dan orang tua nya yg memutuskan apakah mereka mau belajar atau tidak karena dalam Islam tidak ada paksaan untuk mengikuti Islam) <br>5. Hukum berat bagi yang melanggarnya <br>(Tetapi harus manusiawi, baik bukan berarti lemah, kejam bukan berarti jahat, hanya ingin disiplin untuk para guru dan murid sehingga mereka taat akan peraturan sekolah) <br>Dan saya akan kembali lagi ketika ide ide saya masuk lagi <br>Jika ada yg salah atau mau nambah tinggal komentar dan kita saling tukar pikiran sehingga tercipta lah komunikasi yang baik!",True
@louisegeraldoputrapribadi,2024-11-06T23:17:19Z,1,"Pendidikan di Indonesia ini sangat tertinggal jauh .Beda halnya dengan negara raksasa asia seperti China , Jepang ,Korea yang notabene nya adalah negara maju secara teknologi dan pendidikan 😊😊😊😊",True
@suryantoahmad2329,2024-11-06T23:11:15Z,0,"Yg di atas hanya membuat sistem ini itu, tanpa terjun kelapangan gimana hasilnya, tetep aja dgn pendiriannya, seperti gak mau kerja sumpah,, gedek lihat mentri pendidikan gituu",True
@mehumanusia9000,2024-11-06T23:05:52Z,0,Kurang seru aja kalo g ada UN,True
@imenbalabas4285,2024-11-06T17:59:01Z,0,Pebisnis jadi mentri ujung2nya dlm otaknya mau membodohkan org byk,True
@sopyansobarudin64,2024-11-06T17:31:23Z,0,Baru kali ini ada menteri set**ol ini😂,True
@nurhiden,2024-11-06T15:47:37Z,0,"Pendidikan yang terbaik adalah, pendidikan yang tepat.",True
@citraningtyas1771,2024-11-06T15:08:24Z,0,"Nahhh, dulu pas ada peraturan zonasi mereka mikir gak sihhhh !!!!!!",True
@linamarliana21,2024-11-06T15:06:58Z,0,"Artinya sistem pendidikan yg diterapkan oleh Mentri pendidikan Nadim Makarim GAGAL TOTAL 😢😢😢, jadinya kasian masa depan anak2 yg dapat kurikulum merdeka, jadinya Ngah ngoh semua 😮😮",True
@sukhidinduri6075,2024-11-06T15:04:19Z,0,Mau tau musuh orang kaya dan orang sukses ...adalah melahirkan orang mandiri ...maka di ciptakan kemiskinan ilmu yg berakhir kemiskin ekonomi ...begitulah polanya,True
@ceptoto7541,2024-11-06T14:22:18Z,0,Saya tidak setuju sistem zonasi.....,True
@muhammadaali6191,2024-11-06T13:45:36Z,0,Kebanyakan beli buku pelajaran buat anak anak <br>Saya sangat keberatan atas semua itu sebab saya kerja serabutan pendapatan kadang dapet kadang enga sedangkan kan anak saya yg dua sekola di SD yg sama otomatis harus beli buku pelajaran itu di tambah seragam dari batik kaos olahraga dan juga harus bayar kursi meja itu sangat menguras pikiran tenaga mah apa lagi <br>Low jaman sekolah dulu gak ada tuh harus beli buku pelajaran tapi Al hamdulillah nya baca tulis dan ber hitung mah lancar semua,True
@trisnawidy8132,2024-11-06T12:13:12Z,0,"Negara kita, masyarakat kita belum siap dengan kumer. Lihat-lihat kalau mau menentukan sistem pendidikan di negara ini.",True
@kwidyast1297,2024-11-06T11:34:27Z,0,"Anak SMA/SMP yg ga bisa baca, punya hp ga sih? Kalau punya, gimana operasiinnya?",True
@AdityaPratama-zm5md,2024-11-06T11:20:13Z,0,"Mau sedikit curhat ini saya sebagai murid di bangku sma kelas 11, saya masuk kedalam kurikulum mardeka menurut saya kurikulum ini ada hal positif nya namun lebih banyak ke negatifnya, positif nya murid bisa memilih jurusan yang mereka minati dan belajar dengan bebas nah masalah negatifnya ini murid murid di kurikulum ini di wajibkan naik kelas dan lulus di situ lah sisi negatifnya siswa jadi tidak mau belaja karena sudah tau lulus dan etika mereka jadi buruk kepada guru , jujur saya di tunjuk jadi ketua kelas saya bertanggup jawab dalam posisi tersebut tapi setiap ada acara tidak ada yang mau ikut lomba acara maupun lainnya bahkan wali kelas saya sampai nangis namanya buruk karena murid yang etikanya buruk dan tidak mau ikut kegiatan <br>Sebatas itulah curhatan saya terumakasih yang sudah baca sampai akhir",True
@Shinetori,2024-11-06T10:53:00Z,0,"Mending Indonesia ikutin kek Cina aja sistem Pendidikannya, walaupun rada ngeri. Tapi kompeten semua.",True
@kenarosiliwangi9709,2024-11-06T10:30:52Z,0,"bukan soal kurikulum. menurut saya semua kurikulum bagus, punya plus minus. yg masalah adalah tentang penerapan kedisiplinan dan peraturan sekolah. maraknya guru terkena kasus hukum karena mendisiplinkan siswa jadi salah satu penyebab utama kualitas siswa jadi sangat memprihatinkan. Guru cenderung kurang serius dalam mengajar. Mereka kebanyakan mengajar hanya untuk menggugurkan kewajiban aja, terlepas apa hasilnya mereka agak kurang peduli. Ditambah lagi dihapuskannya ujian nasional. Daya juang guru dan siswa makin tambah amburadul. Belum lagi gaji guru terutama guru honorer yang sangat aduhai. Jadi klo mau kualitas pendidikan kita meningkat pertama naikkan gaji guru, perbaiki sistem perekrutan guru, untuk bisa kuliah di jurusan keguruan harus anak2 yg berprestasi, masuk 5 besar atau 10 besar peringkat kelas. berlakukan kembali ujian nasional, perketat disiplin sekolah, bikin regulasi untuk melindungi guru dari kriminalisasi. buat game untuk melatih moral dan adab siswa yang diterapkan setiap akan masuk ruang kelas. Selebihnya bisa dilakukan penelitian dan kajian secara mendalam.",True
